"Series";"Time";"Value"
"web_server_01";"2019-12-05T19:41:50-05:00";26.3
"web_server_01";"2019-12-05T19:42:00-05:00";22.950000000000003
"web_server_01";"2019-12-05T19:42:10-05:00";22.15
"web_server_01";"2019-12-05T19:42:20-05:00";23
"web_server_01";"2019-12-05T19:42:30-05:00";20.8
"web_server_01";"2019-12-05T19:42:40-05:00";19.9
"web_server_01";"2019-12-05T19:42:50-05:00";21.05
"web_server_01";"2019-12-05T19:43:00-05:00";24.300000000000004
"web_server_01";"2019-12-05T19:43:10-05:00";27.300000000000004
"web_server_01";"2019-12-05T19:43:20-05:00";26.6
"web_server_01";"2019-12-05T19:43:30-05:00";25.55
"web_server_01";"2019-12-05T19:43:40-05:00";30
"web_server_01";"2019-12-05T19:43:50-05:00";31.1
"web_server_01";"2019-12-05T19:44:00-05:00";29.1
"web_server_01";"2019-12-05T19:44:10-05:00";28.75
"web_server_01";"2019-12-05T19:44:20-05:00";28.450000000000003
"web_server_01";"2019-12-05T19:44:30-05:00";27.900000000000002
"web_server_01";"2019-12-05T19:44:40-05:00";27.5
"web_server_01";"2019-12-05T19:44:50-05:00";29.4
"web_server_01";"2019-12-05T19:45:00-05:00";29.200000000000003
"web_server_01";"2019-12-05T19:45:10-05:00";27.1
"web_server_01";"2019-12-05T19:45:20-05:00";26.55
"web_server_01";"2019-12-05T19:45:30-05:00";28.800000000000004
"web_server_01";"2019-12-05T19:45:40-05:00";28.800000000000004
"web_server_01";"2019-12-05T19:45:50-05:00";26.450000000000003
"web_server_01";"2019-12-05T19:46:00-05:00";25.400000000000002
"web_server_01";"2019-12-05T19:46:10-05:00";26
"web_server_01";"2019-12-05T19:46:20-05:00";27.25
"web_server_01";"2019-12-05T19:46:30-05:00";25.200000000000003
"web_server_01";"2019-12-05T19:46:40-05:00";24.200000000000003
"web_server_01";"2019-12-05T19:46:50-05:00";24.35
"web_server_01";"2019-12-05T19:47:00-05:00";23.9
"web_server_01";"2019-12-05T19:47:10-05:00";24.65
"web_server_01";"2019-12-05T19:47:20-05:00";24.05
"web_server_01";"2019-12-05T19:47:30-05:00";23.700000000000003
"web_server_01";"2019-12-05T19:47:40-05:00";23.65
"web_server_01";"2019-12-05T19:47:50-05:00";23.950000000000003
"web_server_01";"2019-12-05T19:48:00-05:00";24.550000000000004
"web_server_01";"2019-12-05T19:48:10-05:00";24.450000000000003
"web_server_01";"2019-12-05T19:48:20-05:00";26.550000000000004
"web_server_01";"2019-12-05T19:48:30-05:00";26.550000000000004
"web_server_01";"2019-12-05T19:48:40-05:00";26.050000000000004
"web_server_01";"2019-12-05T19:48:50-05:00";28.6
"web_server_01";"2019-12-05T19:49:00-05:00";27
"web_server_01";"2019-12-05T19:49:10-05:00";21.700000000000003
"web_server_01";"2019-12-05T19:49:20-05:00";22.300000000000004
"web_server_01";"2019-12-05T19:49:30-05:00";24.25
"web_server_01";"2019-12-05T19:49:40-05:00";23.6
